sweep_id,series,direction,encoder_deg,temperature_sensor_k,field_sensor_t,rho_xx_uohm_cm
A01,angle,up,-1.25198119,1.81773311,11.68680561,24.49603352
A01,angle,up,-1.24856831,1.81591096,11.70324180,24.51434815
A01,angle,up,-1.25641281,1.81643175,11.71818781,24.53463307
A01,angle,up,-1.25176206,1.81708734,11.73307636,24.55205923
A01,angle,up,-1.25015500,1.81593372,11.74902064,24.56698194
A01,angle,up,-1.25363718,1.81656800,11.76454329,24.58321296
A01,angle,up,-1.25307367,1.81618238,11.78031458,24.59822214
A01,angle,up,-1.25261236,1.81675321,11.79474754,24.61059137
A01,angle,up,-1.25151528,1.81612959,11.81029998,24.62783131
A01,angle,up,-1.25315465,1.81645417,11.82562704,24.64145654
A01,angle,up,-1.25784908,1.81613854,11.84171356,24.65661326
A01,angle,up,-1.26064242,1.81687653,11.85686019,24.67261382
A01,angle,up,-1.25493359,1.81662967,11.87191622,24.68874887
A01,angle,up,-1.25765389,1.81543716,11.88729636,24.70402786
A01,angle,up,-1.25608885,1.81610241,11.90314877,24.72097384
A01,angle,up,-1.25061712,1.81757229,11.91836044,24.73958979
A01,angle,up,-1.25401012,1.81690841,11.93343412,24.75792933
A01,angle,up,-1.25400317,1.81716597,11.94848348,24.77810250
A01,angle,up,-1.25198304,1.81659809,11.96473241,24.79753178
A01,angle,up,-1.25436948,1.81774425,11.97984257,24.81940781
A01,angle,up,-1.25464146,1.81711961,11.99471313,24.83718818
A01,angle,up,-1.24816930,1.81697396,12.01113964,24.85948744
A01,angle,up,-1.25199185,1.81614260,12.02522198,24.88254227
A01,angle,up,-1.25095819,1.81698456,12.04070734,24.90392031
A01,angle,up,-1.25786607,1.81605481,12.05670613,24.92484326
A01,angle,up,-1.25819354,1.81591266,12.07222019,24.94955408
A01,angle,up,-1.25205459,1.81644210,12.08786268,24.97608563
A01,angle,up,-1.25481635,1.81689646,12.10292008,25.00061822
A01,angle,up,-1.25948876,1.81648702,12.11823045,25.02640914
A01,angle,up,-1.25127984,1.81649030,12.13380813,25.05275581
A01,angle,up,-1.24900363,1.81763731,12.14913874,25.07960001
A01,angle,up,-1.25537577,1.81662978,12.16478113,25.10694933
A01,angle,up,-1.25233622,1.81660510,12.17991803,25.13524843
A01,angle,up,-1.25904692,1.81708780,12.19625676,25.16137084
A01,angle,up,-1.25485064,1.81641995,12.21066557,25.19034283
A01,angle,up,-1.25707454,1.81664665,12.22619166,25.21315546
A01,angle,up,-1.25259740,1.81645640,12.24117682,25.23927463
A01,angle,up,-1.25426076,1.81668085,12.25570787,25.26169064
A01,angle,up,-1.25048441,1.81677873,12.27302726,25.28495931
A01,angle,up,-1.24872881,1.81653972,12.28740029,25.30627439
A01,angle,up,-1.24744981,1.81604722,12.30259435,25.32859137
A01,angle,up,-1.25426818,1.81636142,12.31855568,25.34853741
A01,angle,up,-1.25258505,1.81687320,12.33453974,25.36740288
A01,angle,up,-1.25114027,1.81607404,12.34999406,25.38402964
A01,angle,up,-1.25317788,1.81646575,12.36400755,25.40396973
A01,angle,up,-1.25399164,1.81685014,12.37990633,25.42020757
A01,angle,up,-1.25709043,1.81646484,12.39560322,25.43588176
A01,angle,up,-1.25510262,1.81673943,12.41171461,25.45188200
A01,angle,up,-1.25782666,1.81747328,12.42624117,25.46961096
A01,angle,up,-1.25671486,1.81611757,12.44154913,25.48769856
A01,angle,up,-1.25593572,1.81711001,12.45635832,25.50463939
A01,angle,up,-1.25342780,1.81650169,12.47207170,25.52027877
A01,angle,up,-1.25688800,1.81629093,12.48717458,25.54228867
A01,angle,up,-1.26266288,1.81728495,12.50374847,25.56341931
A01,angle,up,-1.25041402,1.81655901,12.51873042,25.58086472
A01,angle,up,-1.24870421,1.81707804,12.53292805,25.60391895
A01,angle,up,-1.25746672,1.81753659,12.54972672,25.62355451
A01,angle,up,-1.25585921,1.81649629,12.56452083,25.64197785
A01,angle,up,-1.25541084,1.81723701,12.58075981,25.66687351
A01,angle,up,-1.25692245,1.81741036,12.59506631,25.68802057
A01,angle,up,-1.25438787,1.81704208,12.61009922,25.70870227
A01,angle,up,-1.25453417,1.81577801,12.62679326,25.73312136
A01,angle,up,-1.25119471,1.81759127,12.64199996,25.75660621
A01,angle,up,-1.25352495,1.81606304,12.65677094,25.78174673
A01,angle,up,-1.25313380,1.81645223,12.67230622,25.80546714
A01,angle,up,-1.25430845,1.81615865,12.68786042,25.83411595
A01,angle,up,-1.25128789,1.81701663,12.70317076,25.85801428
A01,angle,up,-1.25422202,1.81640646,12.71787674,25.88584161
A01,angle,up,-1.25238308,1.81761098,12.73392112,25.91034119
A01,angle,up,-1.25597612,1.81631621,12.74937716,25.93637577
A01,angle,up,-1.25299484,1.81704364,12.76469134,25.96859119
A01,angle,up,-1.25808686,1.81674076,12.78095201,25.99436158
A01,angle,up,-1.24961816,1.81692947,12.79582772,26.02574228
A01,angle,up,-1.24944320,1.81630293,12.81150155,26.05348255
A01,angle,up,-1.25046872,1.81604477,12.82606290,26.08594509
A01,angle,up,-1.25544678,1.81626114,12.84153059,26.11400715
A01,angle,up,-1.25894372,1.81711501,12.85718029,26.14131876
A01,angle,up,-1.25420569,1.81603881,12.87166595,26.17075270
A01,angle,up,-1.25196361,1.81664169,12.88768947,26.19864055
A01,angle,up,-1.25099351,1.81745047,12.90273393,26.22343042
A01,angle,up,-1.25597843,1.81632312,12.91864694,26.24856544
A01,angle,up,-1.25323416,1.81670413,12.93410099,26.27340067
A01,angle,up,-1.25855658,1.81671849,12.94949507,26.29647003
A01,angle,up,-1.25277680,1.81674377,12.96482677,26.31992513
A01,angle,up,-1.25243373,1.81692908,12.98033135,26.34036565
A01,angle,up,-1.25536519,1.81719445,12.99552946,26.36127893
A01,angle,up,-1.25352945,1.81727449,13.01122186,26.38311303
A01,angle,up,-1.25671173,1.81588039,13.02675558,26.40277933
A01,angle,up,-1.26009528,1.81632518,13.04179509,26.42293460
A01,angle,up,-1.25036557,1.81633882,13.05678307,26.44124002
A01,angle,up,-1.25904208,1.81733015,13.07267090,26.46083896
A01,angle,up,-1.25389360,1.81688462,13.08772241,26.47761064
A01,angle,up,-1.25480780,1.81719231,13.10396895,26.49771692
A01,angle,up,-1.25747312,1.81641578,13.11894035,26.51930050
A01,angle,up,-1.25226899,1.81664249,13.13421517,26.54050693
A01,angle,up,-1.25257072,1.81651160,13.14916539,26.56232297
A01,angle,up,-1.25793265,1.81626300,13.16450431,26.58460292
A01,angle,up,-1.25162905,1.81679924,13.18037908,26.60542948
A01,angle,up,-1.24996295,1.81643581,13.19636997,26.62934545
A01,angle,up,-1.25671548,1.81725747,13.21084608,26.64941975
A01,angle,up,-1.25784751,1.81652868,13.22739058,26.67795561
A01,angle,up,-1.25551993,1.81629158,13.24178350,26.69803024
A01,angle,up,-1.25709269,1.81592677,13.25740267,26.72434377
A01,angle,up,-1.25073534,1.81644797,13.27316389,26.74724875
A01,angle,up,-1.25572730,1.81764982,13.28813793,26.77263698
A01,angle,up,-1.25959333,1.81676798,13.30367827,26.79861924
A01,angle,up,-1.25259657,1.81714004,13.31829667,26.82282852
A01,angle,up,-1.25701585,1.81694179,13.33402617,26.85204666
A01,angle,up,-1.25487760,1.81628051,13.35003436,26.87647990
A01,angle,up,-1.25516643,1.81726154,13.36495774,26.90291294
A01,angle,up,-1.25376915,1.81607314,13.38116888,26.93258029
A01,angle,up,-1.25368888,1.81669881,13.39572118,26.95932026
A01,angle,up,-1.24936921,1.81756204,13.41181818,26.98817541
A01,angle,up,-1.25547780,1.81654706,13.42603843,27.01819161
A01,angle,up,-1.25458658,1.81697664,13.44225787,27.04770617
A01,angle,up,-1.25316598,1.81605913,13.45725794,27.07843118
A01,angle,up,-1.24978358,1.81651936,13.47266016,27.11004276
A01,angle,up,-1.24980801,1.81686948,13.48863165,27.14060683
A01,angle,up,-1.25276800,1.81698526,13.50352021,27.17164936
A01,angle,up,-1.25574884,1.81613359,13.51869782,27.20591453
A01,angle,up,-1.25646777,1.81649046,13.53448329,27.23530242
A01,angle,up,-1.25580118,1.81655971,13.54926442,27.26724143
A01,angle,up,-1.25092789,1.81665234,13.56552696,27.29842969
A01,angle,up,-1.25582761,1.81723828,13.58071261,27.32989318
A01,angle,up,-1.25412906,1.81644021,13.59594459,27.35778509
A01,angle,up,-1.25402531,1.81664558,13.61127261,27.39052058
A01,angle,up,-1.25548962,1.81641594,13.62699490,27.41714957
A01,angle,up,-1.25379920,1.81652036,13.64124654,27.44844105
A01,angle,up,-1.25567190,1.81732430,13.65744268,27.47441720
A01,angle,up,-1.25375441,1.81720482,13.67309926,27.50156603
A01,angle,up,-1.25388829,1.81618547,13.68869284,27.52761594
A01,angle,up,-1.25748045,1.81745046,13.70335745,27.55194690
A01,angle,up,-1.25347543,1.81688126,13.71884656,27.57458841
A01,angle,up,-1.25238084,1.81745833,13.73495287,27.60028654
A01,angle,up,-1.25777545,1.81692530,13.74993244,27.62268137
A01,angle,up,-1.25622574,1.81612410,13.76499390,27.64441143
A01,angle,up,-1.25285464,1.81741730,13.78033171,27.66790601
A01,angle,up,-1.25930618,1.81685445,13.79642455,27.68929194
A01,angle,up,-1.25586161,1.81599803,13.81184204,27.71217043
A01,angle,up,-1.24871127,1.81695807,13.82702987,27.73455166
A01,angle,up,-1.25059577,1.81727887,13.84155552,27.75980896
A01,angle,up,-1.25499132,1.81668586,13.85737829,27.78470194
A01,angle,up,-1.25643366,1.81715790,13.87241574,27.80588365
A01,angle,up,-1.25654933,1.81652754,13.88840814,27.82950238
A01,angle,up,-1.26021713,1.81655692,13.90410053,27.85469901
A01,angle,up,-1.25716313,1.81644413,13.91974786,27.87872300
A01,angle,up,-1.25438342,1.81692401,13.93409326,27.90455335
A01,angle,up,-1.25787684,1.81762559,13.95000706,27.93018783
A01,angle,up,-1.25413740,1.81710584,13.96455360,27.95868000
A01,angle,up,-1.25278158,1.81617657,13.98102172,27.98190708
A01,angle,up,-1.25520710,1.81751252,13.99689378,28.00859287
A01,angle,up,-1.25618913,1.81719577,14.01125067,28.03442819
A01,angle,up,-1.25348930,1.81693603,14.02710453,28.06522761
A01,angle,up,-1.25530355,1.81644516,14.04285003,28.09256721
A01,angle,up,-1.25166851,1.81680219,14.05836373,28.12160743
A01,angle,up,-1.25358794,1.81588522,14.07308553,28.14993964
A01,angle,up,-1.25377020,1.81736196,14.08815528,28.17715929
A01,angle,up,-1.25121436,1.81784239,14.10367545,28.20663316
A01,angle,up,-1.25801078,1.81677768,14.11887172,28.23557437
A01,angle,up,-1.25283224,1.81692671,14.13439585,28.26792683
A01,angle,up,-1.24694769,1.81694786,14.15035449,28.29600857
A01,angle,up,-1.25583683,1.81667907,14.16543411,28.32962977
A01,angle,up,-1.25791191,1.81637761,14.18159116,28.36104791
A01,angle,up,-1.25516750,1.81666790,14.19602803,28.39332948
A01,angle,up,-1.25448352,1.81674999,14.21107476,28.42486124
A01,angle,up,-1.25394981,1.81707397,14.22706810,28.45973563
A01,angle,up,-1.25360906,1.81624486,14.24238511,28.49076197
A01,angle,up,-1.25083586,1.81658958,14.25719986,28.52617685
A01,angle,up,-1.25908313,1.81657851,14.27261704,28.56013155
A01,angle,up,-1.25046339,1.81762905,14.28952617,28.59567928
A01,angle,up,-1.25525778,1.81657779,14.30480509,28.62909071
A01,angle,up,-1.25431311,1.81604092,14.31943956,28.66423274
A01,angle,up,-1.25211721,1.81741669,14.33473173,28.69821176
A01,angle,up,-1.25404199,1.81658715,14.34970156,28.73325458
A01,angle,up,-1.25053240,1.81665540,14.36517497,28.77031807
A01,angle,up,-1.24733232,1.81690075,14.38092879,28.80302459
A01,angle,up,-1.25803832,1.81669656,14.39631716,28.83457476
A01,angle,up,-1.25403759,1.81705058,14.41209251,28.86866501
A01,angle,up,-1.25620747,1.81675833,14.42738791,28.90256017
A01,angle,up,-1.25182207,1.81636522,14.44264812,28.93266815
A01,angle,up,-1.25260278,1.81657584,14.45695310,28.96372207
A01,angle,up,-1.26068831,1.81666654,14.47316264,28.99547622
A01,angle,up,-1.25971751,1.81656499,14.48803984,29.02115533
A01,angle,up,-1.25267287,1.81705965,14.50410087,29.05561007
A01,angle,up,-1.25172314,1.81600975,14.51887209,29.08265653
A01,angle,up,-1.25347125,1.81737566,14.53488461,29.11173364
A01,angle,up,-1.25254639,1.81705496,14.54997434,29.13768147
A01,angle,up,-1.25362433,1.81636957,14.56558258,29.16561522
A01,angle,up,-1.25462185,1.81695457,14.58162727,29.19028459
A01,angle,up,-1.25613652,1.81707868,14.59609128,
A01,angle,up,-1.25328141,1.81692455,14.61198002,29.24602923
A01,angle,up,-1.24859722,1.81678692,14.62792288,29.27177810
A01,angle,up,-1.25737766,1.81633380,14.64218185,29.29763671
A01,angle,up,-1.25303157,1.81663148,14.65772337,29.32468640
A01,angle,up,-1.25252570,1.81737856,14.67409281,29.34767878
A01,angle,up,-1.25569439,1.81610869,14.68911847,29.37615113
A01,angle,up,-1.25546488,1.81656296,14.70465476,29.40343763
A01,angle,up,-1.25608866,1.81552367,14.71936554,29.43239517
A01,angle,up,-1.25105149,1.81629296,14.73479783,29.46051789
A01,angle,up,-1.25485647,1.81779694,14.75066141,29.48943501
A01,angle,up,-1.25372258,1.81636060,14.76573102,29.51610872
A01,angle,up,-1.25438045,1.81743557,14.78070809,29.54691547
A01,angle,up,-1.25239571,1.81639639,14.79632040,29.57331296
A01,angle,up,-1.25605636,1.81647904,14.81161282,29.60968907
A01,angle,up,-1.25575959,1.81773678,14.82806649,29.63692046
A01,angle,up,-1.25780143,1.81765664,14.84316568,29.66772438
A01,angle,up,-1.25685797,1.81643097,14.85826171,29.69997059
A01,angle,up,-1.25363064,1.81639123,14.87354628,29.72957614
A01,angle,up,-1.25164075,1.81811862,14.88819547,29.76273240
A01,angle,up,-1.24953567,1.81666418,14.90551167,29.79269332
A01,angle,up,-1.25275459,1.81550806,14.91979268,29.82805191
A01,angle,up,-1.25361211,1.81693404,14.93536824,29.86040356
A01,angle,up,-1.25470067,1.81608794,14.94982436,29.89228879
A01,angle,up,-1.24828322,1.81733562,14.96608320,29.92370995
A01,angle,up,-1.25732629,1.81644954,14.98168778,29.96020599
A01,angle,up,-1.25444825,1.81722831,14.99661704,29.99046390
A01,angle,up,-1.25547702,1.81690756,15.01236437,30.02418039
A01,angle,up,-1.26001667,1.81701623,15.02756481,30.06322776
A01,angle,up,-1.25089687,1.81677834,15.04262701,30.09576629
A01,angle,up,-1.25470985,1.81657355,15.05864130,30.13140427
A01,angle,up,-1.25560607,1.81764006,15.07283923,30.16728858
A01,angle,up,-1.25810826,1.81598782,15.08940224,30.20251363
A01,angle,up,-1.25020436,1.81736428,15.10428944,30.23839269
A01,angle,up,-1.25673063,1.81628981,15.11929701,30.27624379
A01,angle,up,-1.25632738,1.81635326,15.13494883,30.31550921
A01,angle,up,-1.25475070,1.81753888,15.15122704,30.35225085
A01,angle,up,-1.25939193,1.81677319,15.16632691,30.39373329
A01,angle,up,-1.25176801,1.81616909,15.18161141,30.42945999
A01,angle,up,-1.25018444,1.81636985,15.19674303,30.46802939
A01,angle,up,-1.25346672,1.81702945,15.21300352,30.50701719
A01,angle,up,-1.25126547,1.81684575,15.22664656,30.54454726
A01,angle,up,-1.25283752,1.81674606,15.24297415,30.58424471
A01,angle,up,-1.25296239,1.81645773,15.25791153,30.62261298
A01,angle,up,-1.25703830,1.81675283,15.27471801,30.65990854
A01,angle,up,-1.25255454,1.81676395,15.28912956,30.69897327
A01,angle,up,-1.25199327,1.81695312,15.30454522,30.73334965
A01,angle,up,-1.25328870,1.81703725,15.32018768,30.77316205
A01,angle,up,-1.25097085,1.81705477,15.33534478,30.80932909
A01,angle,up,-1.25683493,1.81755140,15.35084558,30.84424572
A01,angle,up,-1.24945891,1.81622621,15.36657525,30.87851010
A01,angle,up,-1.25199384,1.81718347,15.38253196,30.91688630
A01,angle,up,-1.25264696,1.81658439,15.39718640,30.94859127
A01,angle,up,-1.25103790,1.81652029,15.41197338,30.98268098
A01,angle,up,-1.25360753,1.81570592,15.42754860,31.01501400
A01,angle,up,-1.25808533,1.81692054,15.44328995,31.04836730
A01,angle,up,-1.25492904,1.81657425,15.45828864,31.08332172
A01,angle,up,-1.25182195,1.81616957,15.47346104,31.11432146
A01,angle,up,-1.25366540,1.81747066,15.48842614,31.14592865
A01,angle,up,-1.25044190,1.81717156,15.50383982,31.17640701
A01,angle,up,-1.25312794,1.81678688,15.51969494,31.20593758
A01,angle,up,-1.25150745,1.81703558,15.53519340,31.23794659
A01,angle,up,-1.25735867,1.81706261,15.55112554,31.26861937
A01,angle,up,-1.25726775,1.81750352,15.56601475,31.30067215
A01,angle,up,-1.25860690,1.81684858,15.58115165,31.33066584
A01,angle,up,-1.25198060,1.81661349,15.59669870,31.36456523
A01,angle,up,-1.25023472,1.81645252,15.61288466,31.39691007
A01,angle,up,-1.25557629,1.81695524,15.62693262,31.42630756
A01,angle,up,-1.25420927,1.81684395,15.64296470,31.46022390
A01,angle,up,-1.25300251,1.81593354,15.65814942,31.48863189
A01,angle,up,-1.25842309,1.81664384,15.67387649,31.52370985
A01,angle,up,-1.25077566,1.81698063,15.68939540,31.55499508
A01,angle,up,-1.25494705,1.81736939,15.70439794,31.59142075
A01,angle,up,-1.25506020,1.81628925,15.72055559,31.62401494
A01,angle,up,-1.25634248,1.81696679,15.73479486,31.65822492
A01,angle,up,-1.25639789,1.81667923,15.75076840,31.69001536
A01,angle,up,-1.25011012,1.81689550,15.76495220,31.72608611
A01,angle,up,-1.25320485,1.81638836,15.78211050,31.76169901
A01,angle,up,-1.25130921,1.81671519,15.79726216,31.79988815
A01,angle,up,-1.25814707,1.81653200,15.81240786,31.83176765
A01,angle,up,-1.25555802,1.81582404,15.82855975,31.86879906
A01,angle,up,-1.24969992,1.81618557,15.84373830,31.90547426
A01,angle,up,-1.25105207,1.81636508,15.85865837,31.94117473
A01,angle,up,-1.26082236,1.81666706,15.87387804,31.98049671
A01,angle,up,-1.25425897,1.81684497,15.88887504,32.01765474
A01,angle,up,-1.25231855,1.81788145,15.90507569,32.05255642
A01,angle,up,-1.25680779,1.81653313,15.92083639,32.08920644
A01,angle,up,-1.24889615,1.81706702,15.93567739,32.12771898
A01,angle,up,-1.25159391,1.81708327,15.95047879,32.16403770
A01,angle,up,-1.25189414,1.81695600,15.96628686,32.20498087
A01,angle,up,-1.25312794,1.81678688,15.51969494,31.20670659
A01,angle,up,-1.25830178,1.81586107,11.08697400,23.74306188
A01,angle,up,-1.25436948,1.81774425,11.97984257,24.81961592
A02,angle,down,-1.24602926,1.81583329,15.96671468,32.20475344
A02,angle,down,-1.24745326,1.81658253,15.95091320,32.16755323
A02,angle,down,-1.24973462,1.81536106,15.93534970,32.12766137
A02,angle,down,-1.25193888,1.81498818,15.92142590,32.09050462
A02,angle,down,-1.24688090,1.81522646,15.90503493,32.05328816
A02,angle,down,-1.24284631,1.81661522,15.88970610,32.01737922
A02,angle,down,-1.24828692,1.81559639,15.87464338,31.98087658
A02,angle,down,-1.24532980,1.81494377,15.85811255,31.94386797
A02,angle,down,-1.24819639,1.81533215,15.84398544,31.90498896
A02,angle,down,-1.24928204,1.81518562,15.82731652,31.86967682
A02,angle,down,-1.24789357,1.81604745,15.81193298,31.83210168
A02,angle,down,-1.25132905,1.81545998,15.79633331,31.79710005
A02,angle,down,-1.24847293,1.81594335,15.78161670,31.76369011
A02,angle,down,-1.24779282,1.81539708,15.76669462,31.72614232
A02,angle,down,-1.24789909,1.81580707,15.75033005,31.69197600
A02,angle,down,-1.24511595,1.81490702,15.73532064,31.65796889
A02,angle,down,-1.25022843,1.81501940,15.72003014,31.62230405
A02,angle,down,-1.24596673,1.81590914,15.70477531,31.59101131
A02,angle,down,-1.24366207,1.81579487,15.68891424,31.55806917
A02,angle,down,-1.24728859,1.81540466,15.67404608,31.52565692
A02,angle,down,-1.24783978,1.81570660,15.65859335,31.49249876
A02,angle,down,-1.24634328,1.81545298,15.64319038,31.45873501
A02,angle,down,-1.24615810,1.81487235,15.62779951,31.42642730
A02,angle,down,-1.24602592,1.81525497,15.61187384,31.39469846
A02,angle,down,-1.24982096,1.81484317,15.59652541,31.36182528
A02,angle,down,-1.24746874,1.81565256,15.58186604,31.33263292
A02,angle,down,-1.24922610,1.81595348,15.56684615,31.30240213
A02,angle,down,-1.24494672,1.81541876,15.55136818,31.26921021
A02,angle,down,-1.24684832,1.81643921,15.53554036,31.23935846
A02,angle,down,-1.24824411,1.81458540,15.52071077,31.20612831
A02,angle,down,-1.24724172,1.81505487,15.50348264,31.17668915
A02,angle,down,-1.24814128,1.81630005,15.48890252,31.14570368
A02,angle,down,-1.24035785,1.81473774,15.47293976,31.11297112
A02,angle,down,-1.24885651,1.81576131,15.45780074,31.08220381
A02,angle,down,-1.24364238,1.81586484,15.44206184,31.04884481
A02,angle,down,-1.25071249,1.81546623,15.42793053,31.01804444
A02,angle,down,-1.25189377,1.81472215,15.41198972,30.98345899
A02,angle,down,-1.24551581,1.81538138,15.39678653,30.94834270
A02,angle,down,-1.24584158,1.81541583,15.38261632,30.91362814
A02,angle,down,-1.24834135,1.81538086,15.36651012,30.87882738
A02,angle,down,-1.24764010,1.81545138,15.35035832,30.84385322
A02,angle,down,-1.25207799,1.81604977,15.33518731,30.80786589
A02,angle,down,-1.24879867,1.81574971,15.31999702,30.77257624
A02,angle,down,-1.24567014,1.81452609,15.30465998,30.73584958
A02,angle,down,-1.24766220,1.81536856,15.28978569,30.69648689
A02,angle,down,-1.24535813,1.81610729,15.27356134,30.65913122
A02,angle,down,-1.24566191,1.81485744,15.25873650,30.62505799
A02,angle,down,-1.24615763,1.81603352,15.24262498,30.58459980
A02,angle,down,-1.24748162,1.81548522,15.22650272,30.54308065
A02,angle,down,-1.24667786,1.81552295,15.21216553,30.50592984
